n,k,beta,rbar_minus_A,min_P,max_Q_hat,max_K0,max_K1
91,60,-76,-1.9204294131692232,569.6998953438335,-27.691503715206835,-116.68464822616927,-61.07361820549735
91,61,-76,-1.8509507765250781,572.261049636512,-27.926372819149467,-113.50374420295077,-29.743487307321267
91,62,-75,-2.014354009731451,571.1132912966744,-27.166337436781422,-119.00068274025283,-86.84375035440756
91,63,-75,-1.9395676592418027,573.7943771723905,-27.35396619126839,-115.63180811700092,-71.81011477592233
91,64,-75,-1.8692013910770033,576.3557968011631,-27.521282847653886,-112.1802875476525,-46.929632423458024
91,65,-74,-2.0187881518254254,575.1919248688442,-26.73819975522394,-116.11614756317609,-89.40606144565251
91,66,-74,-1.94358547049757,577.7818707515144,-26.85361070264023,-112.40977678585101,-76.46377412589058
91,67,-74,-1.8727313985671388,580.2056715738877,-26.945039321119612,-108.62144282987768,-55.01207118576041
91,68,-74,-1.805841190519687,582.4443628431391,-27.010958495656936,-104.74966961198092,-12.588640575414239
91,69,-73,-1.9327749916960992,581.2646887742932,-26.161567597115,-107.6766086516393,-76.03904987840747
91,70,-73,-1.8617667902845512,583.3673081241076,-26.165401471213592,-103.509078702632,-55.03878905809523
91,71,-73,-1.794617888304942,585.2113165619252,-26.138101296769765,-99.24803008139565,-11.010773820327202
91,72,-72,-1.9072617648872316,583.6763652400434,-25.238329538772078,-101.40398018692527,-71.30911658062786
91,73,-72,-1.836343325994274,585.1959414403079,-25.137504279788704,-96.81325984010313,-47.928924284554256
91,74,-71,-1.9414957626197886,583.1451368121294,-24.21114243010388,-98.36441181724494,-75.90828944270332
91,75,-71,-1.8669132616103772,584.1603980833808,-24.026424634003956,-93.41014342065098,-61.192013446185996
91,76,-71,-1.796193159734292,584.692664214767,-23.794514272065808,-88.33027815262658,-28.246396330246043
91,77,-70,-1.8853396226459707,581.7046325643023,-22.77664712313875,-88.93577436535985,-63.62403998907313
91,78,-70,-1.8111387242073418,581.3183698913404,-22.434993305657173,-83.42150013869593,-40.99351050528577
91,79,-69,-1.8904095743182672,577.2194378513709,-21.348330365785454,-83.2483734673284,-60.67478250972132
91,80,-69,-1.8126579109152523,575.4568755465774,-20.86898463588462,-77.220157115278,-41.867163268234904
91,81,-68,-1.8805366122110583,569.7288991364494,-19.68002712431326,-76.13992908067495,-53.95233772952782
91,82,-68,-1.7989472777543514,565.8366190851128,-19.01536147858616,-69.47056859851925,-35.00080936455582
91,83,-67,-1.8534249560468745,557.5416245592489,-17.664592213462363,-67.27618568702916,-44.14677194749158
91,84,-67,-1.767206223633058,550.1285868560382,-16.720310762550604,-59.73481515804606,-16.77176833847055
91,85,-66,-1.8051934724548928,537.3379712212363,-15.078005529374446,-56.035224794550096,-29.216948304667778
91,86,-65,-1.8321161212314367,520.8227089872194,-13.216402860239453,-51.164100513379076,-28.077840086970298
91,87,-64,-1.8441227926342862,498.59764750092324,-11.007770892716344,-44.67075119818603,-22.594351974566184
91,88,-63,-1.8339552109763038,466.3769077701103,-8.286817249856078,-35.503913714508855,-14.404295885753758
91,89,-49,-4.814520085578297,375.0127729412989,-3.8096228585451652,-61.129123783051,-58.5215637400742
92,1,-88,-48.028073960128026,476.61465139077023,-0.3439254643166336,-10.824154227850872,-10.716153567427359
92,2,-88,-8.724637253943875,356.3668155976789,-1.5406028912398984,-11.678668188175022,-10.477442562498767
92,3,-88,-4.733403698099649,303.7826133896822,-3.179236098732189,-13.206996420399804,-10.90025934568428
92,4,-88,-3.2383154632461784,274.74879704408215,-4.291935407519823,-15.594881732131581,-12.285649686460951
92,5,-88,-2.4584480741310433,259.7724264385897,-5.3342716679713575,-18.944225704945563,-13.925825264385995
92,6,-88,-1.9803453932555115,258.06122928511803,-6.355900928628602,-21.843184688749595,-14.932134647705
92,7,-88,-1.6574819208831904,274.66325594279846,-7.3606650022601565,-24.333552428878647,-15.452257125976042
92,8,-88,-1.4249012811490624,322.76449826793583,-8.351205399599907,-26.474826719534764,-15.547590736047772
92,9,-88,-1.249421947906964,430.5700014337267,-9.329442750381467,-28.29712766913883,-15.228459014583953
92,10,-88,-1.1123359139735758,468.02772677334764,-10.296834392600678,-29.815687483346093,-14.451846169649205
92,11,-88,-1.0022972552996783,492.5001028684143,-11.254523934147906,-31.032446729506248,-13.132313994042057
92,12,-88,-0.9120268475630513,511.1880920844575,-12.203433538570568,-31.936201337883773,-11.110151898711365
92,13,-88,-0.8366409569409106,525.7558425526144,-13.144323729445315,-32.510261603338186,-8.118580854778184
92,14,-88,-0.7727412413172194,537.2848657596026,-14.077833741233517,-32.70824082531151,-3.7397784464278745
92,15,-87,-1.5794196675973742,557.8812946233952,-13.520022757609924,-42.97060689803728,-24.276639602211368
92,16,-87,-1.4571495269861043,567.0185024869037,-14.391816006817269,-43.200471088347896,-20.923656255534812
92,17,-87,-1.3519960658138201,574.1559398637814,-15.257699696353336,-43.04791118591298,-16.183191043757457
92,18,-87,-1.2606306369183382,579.39874117028,-16.117862805191496,-42.487433354221864,-9.446380887010525
92,19,-86,-1.9411976774453565,580.0869316284216,-15.558993425005333,-55.952532474866246,-36.1644820305878
92,20,-86,-1.8071535005965467,584.2034648724739,-16.36567185319957,-55.800333012930345,-32.07269167900903
92,21,-86,-1.6897108006294517,587.1730086049923,-17.166835158599937,-55.26631723078705,-26.423712145525887
92,22,-86,-1.5860041030755068,588.4827510264265,-17.962522725968903,-54.34389203465719,-18.571705011750844
92,23,-86,-1.493787084213325,588.9405744203126,-18.752767045372973,-52.93266695794303,-7.538065526799322
92,24,-85,-2.040998364338318,584.0351078541803,-18.17606608243367,-69.03950628916982,-44.390462352123784
92,25,-85,-1.919223277113962,583.4522847403493,-18.920483986557233,-68.30325588445749,-38.383981181577184
92,26,-85,-1.8104282081923082,582.8336865386233,-19.65918699788865,-67.20713136556726,-30.206495151214227
92,27,-85,-1.7126735729841893,580.59763230021,-20.392140179802915,-65.67775641613838,-18.806239646451168
92,28,-85,-1.6243848498529152,578.3123986894392,-21.11930456573886,-63.62807881055502,-2.597264860730126
92,29,-84,-2.0756753083606156,571.4048498120939,-20.52366929774985,-81.3526434172096,-51.20470758904375
92,30,-84,-1.9657245852007859,570.0805200443602,-21.20959567857911,-80.1593077144352,-43.065460836986354
92,31,-84,-1.8661246086508825,568.9330674405943,-21.889253105010518,-78.59764252272859,-31.87771800658966
92,32,-84,-1.7755026195650723,567.9452008196934,-22.56255683515069,-76.59567364426066,-16.105530475281665
92,33,-83,-2.1792034994625658,562.0106681963426,-21.9754070041533,-93.58299115982707,-63.85930963531284
92,34,-83,-2.070407971728663,561.7930662708353,-22.61055315361782,-92.26790575726811,-55.98497037914765
92,35,-83,-1.9711977394147953,561.6975776471105,-23.2387617686208,-90.65789878555134,-45.29365747726597
92,36,-83,-1.8803798418862037,561.7118365317413,-23.85990708987241,-88.71439775633718,-30.308078044891595
92,37,-83,-1.7969496006299464,561.824393509133,-24.4738569922204,-86.39421387964367,-8.749835338615862
92,38,-82,-2.1362306375932882,557.3070022887189,-23.85678890187623,-103.14103206924146,-68.00380830508266
92,39,-82,-2.038831079871883,558.0394562434096,-24.43385319272605,-101.43572808664679,-57.86186341047892
92,40,-82,-1.9492083338569917,558.8449185866389,-25.0030030677765,-99.45673760621416,-43.59625247553665
92,41,-82,-1.8664810668455183,559.7143891546821,-25.56406039642693,-97.1751782886535,-22.887681168538997
92,42,-81,-2.171164771403827,555.9236832422256,-24.940960432959407,-112.17871452307375,-78.38396709862351
92,43,-81,-2.0765034611356095,557.3143690314233,-25.46593689951667,-110.32768226622254,-68.66237829651014
92,44,-81,-1.9890059521837604,558.748525066255,-25.98198397289786,-108.26443267508324,-54.99605582206244
92,45,-81,-1.9079000695267894,560.2184969308147,-26.48886865161604,-105.97212229310905,-35.03871265922172
92,46,-81,-1.8325195720037355,561.7169053805973,-26.98634444267771,-103.43265324799405,-5.022686791100076
92,47,-80,-2.089588521421787,558.9999330616798,-26.324035559254593,-117.12030504605825,-76.93499329560083
92,48,-80,-2.004842319374828,560.9272931108806,-26.78466891757382,-114.92440825090962,-63.579378927753325
92,49,-80,-1.9259894010847631,562.8649744672797,-27.23484698468865,-112.56485359170968,-44.07791256851433
92,50,-80,-1.8524423167023591,564.8060119312572,-27.674247719303445,-109.95673501162916,-13.483516395356334
92,51,-79,-2.082095071243316,562.638120436506,-26.994006605295414,-121.4883425095811,-82.73931367197598
92,52,-79,-2.0005136908039223,564.9355834030733,-27.395615260241993,-119.04293596857467,-69.07406905684701
92,53,-79,-1.9243419512200408,567.2178923125414,-27.78517324955327,-116.45495910152421,-48.64106808502018
92,54,-79,-1.8530625401352998,569.4778509248014,-28.16225634309482,-113.71867428715652,-16.45461748380812
92,55,-78,-2.057092360091448,567.7902301544098,-27.457455429615987,-123.36607732339628,-85.20498151100223
92,56,-78,-1.978932101051941,570.3350121932779,-27.794858260658955,-120.63473666543386,-70.54664994165928
92,57,-78,-1.9057171884328,572.8365201975843,-28.118188193440698,-117.78093265261923,-48.11362091249976
92,58,-78,-1.8369925013551898,575.2865918826523,-28.426876048711055,-114.80113428402949,-10.204846282312886
92,59,-77,-2.0169596853004905,573.9936798427577,-27.69009395926364,-122.42169763331326,-83.71573046943506
92,60,-77,-1.9423531676187245,576.6507210053876,-27.956031181277318,-119.39377813151782,-67.15452592705589
92,61,-77,-1.8722487443290114,579.2303570158803,-28.205245053027,-116.27266652899618,-39.53342629966784
92,62,-76,-2.039028143028192,577.9946657682248,-27.455554960844054,-122.00139316817308,-91.03463728723808
92,63,-76,-1.9635278304610235,580.7098321369114,-27.65910784584432,-118.69265839078193,-77.78216692847208
92,64,-76,-1.8925023135829422,583.315155847292,-27.84333895785734,-115.300448916256,-56.22350341701251
92,65,-76,-1.825555909993835,585.7977455141662,-28.007223031346147,-111.82407878935896,-16.822561327838795
92,66,-75,-1.9696799659118351,584.7431329345651,-27.20695738144947,-115.81091563959232,-82.39555902171875
92,67,-75,-1.8981419307237593,587.2466705554194,-27.318662785046012,-112.0920878875048,-63.85660321300741
92,68,-75,-1.8306238152250471,589.5806569050137,-27.406321748676007,-108.2920814306495,-29.637206758807572
92,69,-74,-1.961130632858283,588.3888432769386,-26.573294584357743,-111.40026189601882,-82.40545575597312
92,70,-74,-1.8894277845517529,590.6239348825527,-26.601989349217682,-107.31327476613492,-65.05016653421346
92,71,-74,-1.8216475413826319,592.6238418819602,-26.60160793650033,-103.13602897419473,-31.650434856566747
92,72,-73,-1.9380551596181068,591.1405019903915,-25.722699255950076,-105.49644706460214,-78.24254298361122
92,73,-73,-1.8664547599405994,592.8743821876757,-25.6533331510674,-101.0018093848722,-60.08757556214819
92,74,-73,-1.7986365173042238,594.2754061225181,-25.547663773988535,-96.40359134487343,-21.0799476895468
92,75,-72,-1.9004110524322706,592.2484902639361,-24.604683764792416,-97.93683343389138,-70.03983865251902
92,76,-72,-1.8290633734566049,593.1311658010555,-24.41448285294289,-92.97656684971898,-47.12701842718358
92,77,-71,-1.9225967494714997,590.4115906284146,-23.4314230977056,-93.85084747130517,-71.29166722346183
92,78,-71,-1.8477819556957407,590.5228078499322,-23.141741587093307,-88.48235151410532,-55.69610948476133
92,79,-71,-1.7766448999991091,589.978217857527,-22.793219871126183,-82.9650533558158,-16.016867993457815
92,80,-70,-1.8536236662196799,585.8326415442431,-21.688870217427542,-82.77951422101533,-55.2067889930217
92,81,-70,-1.7790266660300182,583.8866206003601,-21.201044819576698,-76.75049287066597,-23.030468976278623
92,82,-69,-1.845052619283542,578.0711431018279,-19.993107137489368,-75.66061321727703,-49.72054935105439
92,83,-69,-1.7666976101422414,573.9605927317378,-19.317185089633426,-68.99315792563382,-15.437648624352931
92,84,-68,-1.8198386332523597,565.5236410418285,-17.944540267481027,-66.79227498220511,-39.35899491157644
92,85,-67,-1.8656718445483493,555.112266820271,-16.47488703237327,-63.804759376920806,-41.23225301558283
92,86,-67,-1.774205707229108,544.8258003538738,-15.312415351504383,-55.55385364423083,-18.90411888774034
92,87,-66,-1.800798222143634,528.0223133055146,-13.41638837310942,-50.68217412876379,-24.025519605276397
92,88,-65,-1.8130140179295764,505.4161877563335,-11.166094223014204,-44.19015232434161,-20.203795633890902
92,89,-64,-1.8038709666885515,472.6631707997045,-8.400275941990959,-35.02477180832125,-10.995038823922824
92,90,-49,-5.153315773039922,377.3614254385612,-3.7984198691295323,-63.76117697004905,-61.448350628649834
93,1,-89,-48.377221747805834,484.7295862936345,-0.34390490709498944,-10.886876599793279,-10.778613412220121
93,2,-89,-8.778188015350537,362.3657801428032,-1.5408354465924359,-11.744835935370054,-10.537678637017867
93,3,-89,-4.761815025201621,308.83169584216165,-3.180278432503945,-13.276079773980415,-10.956848662320246
93,4,-89,-3.2575692187147336,279.2282739516133,-4.293951808757631,-15.661103503278479,-12.3340341188181
93,5,-89,-2.4729863547317184,263.86259450857386,-5.337262461196031,-19.022910014256073,-13.986715579247047
93,6,-89,-1.9920151717400683,261.85609227430535,-6.359974754992189,-21.940937655857137,-15.004425546980219
93,7,-89,-1.6672248257360067,278.191065945504,-7.365919111344529,-24.450568861957695,-15.535599278739443
93,8,-89,-1.4332615277173768,325.9558572649385,-8.357728733655293,-26.611928814009055,-15.641693839755787
93,9,-89,-1.2567421417076123,433.14712020446524,-9.33731786643774,-28.452700375989913,-15.332859301034187
93,10,-89,-1.1188455806251625,473.973057240457,-10.306138752707621,-29.99139347180661,-14.5701373332835
93,11,-89,-1.0081576200112066,498.9299857531939,-11.265330819555796,-31.228829447640074,-13.266488655551088
93,12,-89,-0.9173554616910473,517.9921220511737,-12.215812724445895,-32.152827169862896,-11.26740184326746
93,13,-89,-0.8415261508673453,532.869620388726,-13.158341998829721,-32.7506430413039,-8.308594458586594
93,14,-89,-0.7772510596548217,544.5898072616425,-14.093555286360274,-32.97160369141739,-3.981281413957107
93,15,-88,-1.588849929985485,565.5787454629184,-13.535590069357585,-43.26649163838802,-24.543664313800996
93,16,-88,-1.465852724826838,574.8467974659973,-14.409247852162943,-43.52104443368343,-21.23274238152815
93,17,-88,-1.360074885210023,582.356662757023,-15.27708103217293,-43.39710397293507,-16.552827515243898
93,18,-88,-1.2681676470799734,587.7355870011019,-16.139278265734443,-42.86932128973621,-9.910589067753529
93,19,-88,-1.1875936488733685,591.7704316926882,-16.99600674133384,-41.80181143722268,-0.4808440666598326
93,20,-87,-1.8183787449400222,592.8467931412742,-16.39057320520883,-56.235982004409635,-32.53182382849854
93,21,-87,-1.7002191143225902,595.7850065142022,-17.194127026310433,-55.727794008503096,-26.964791389667205
93,22,-87,-1.595880263686982,597.2206159124294,-17.99230754647852,-54.8366368166499,-19.241888035245022
93,23,-87,-1.5031018860433507,597.9580017825418,-18.785148556623184,-53.468707176703056,-8.409398353506658
93,24,-86,-2.05428155376054,592.85533240823,-18.210335024680106,-69.59485189931908,-45.000424681744924
93,25,-86,-1.9317356492448803,592.595160256445,-18.95764410858837,-68.88708190347549,-39.09645853000665
93,26,-86,-1.8222531862857296,591.8649745064223,-19.699358966769427,-67.8244918357928,-31.07778103662724
93,27,-86,-1.723881975230344,590.0080713429994,-20.435447243991245,-66.33478684173444,-19.923658095894094
93,28,-86,-1.6350372921949667,587.6239048101191,-21.165872809207844,-64.3322127188557,-4.09767728420155
93,29,-85,-2.0899337569574117,580.5304220950877,-20.572709414832847,-82.07000658965904,-52.08216200661011
93,30,-85,-1.9792587846521128,579.1139636626227,-21.26222821998214,-80.91512453900772,-44.113174427788316
93,31,-85,-1.8790042239808868,577.8785072594442,-21.945623159915876,-79.39140787940036,-33.188329603436834
